"FECHA","TMAX","TMIN","NOMBRE"
"16042","  22.3","  13.2"," VILLA DOLORES AERO"
"15042","  17.8","  13.6"," VILLA DOLORES AERO"
"14042","  15.8","  12.6"," VILLA DOLORES AERO"
"13042","  17.1","  12.3"," VILLA DOLORES AERO"
"12042","  25.3","  16.8"," VILLA DOLORES AERO"
"11042","  29.4","  18.8"," VILLA DOLORES AERO"
"10042","  28.0","  16.3"," VILLA DOLORES AERO"
"9042","  29.6","  15.9"," VILLA DOLORES AERO"
"8042","  29.9","  17.8"," VILLA DOLORES AERO"
"7042","  27.6","  15.3"," VILLA DOLORES AERO"
"6042","  27.4","  14.5"," VILLA DOLORES AERO"
"5042","  25.6","  14.6"," VILLA DOLORES AERO"
"4042","  25.0","  16.8"," VILLA DOLORES AERO"
"3042","  26.4","  18.2"," VILLA DOLORES AERO"
"2042","  22.5","  16.3"," VILLA DOLORES AERO"
"1042","  26.8","  15.3"," VILLA DOLORES AERO"
"31032","  22.8","  15.4"," VILLA DOLORES AERO"
"30032","  28.3","  14.6"," VILLA DOLORES AERO"
"29032","  28.7","  20.0"," VILLA DOLORES AERO"
"28032","  31.0","  20.0"," VILLA DOLORES AERO"
"27032","  26.4","  16.2"," VILLA DOLORES AERO"
"26032","  27.5","  15.4"," VILLA DOLORES AERO"
"25032","  29.4","  17.8"," VILLA DOLORES AERO"
"24032","  22.3","  20.0"," VILLA DOLORES AERO"
"23032","  26.4","  20.0"," VILLA DOLORES AERO"
"22032","  26.2","  20.4"," VILLA DOLORES AERO"
"21032","  32.0","  21.1"," VILLA DOLORES AERO"
"20032","  34.0","  18.9"," VILLA DOLORES AERO"
"19032","  33.3","  19.3"," VILLA DOLORES AERO"
"18032","  35.5","  21.0"," VILLA DOLORES AERO"
"17032","  35.2","  18.6"," VILLA DOLORES AERO"
"16032","  34.5","  18.1"," VILLA DOLORES AERO"
"15032","  33.7","  20.3"," VILLA DOLORES AERO"
"14032","  30.2","  17.8"," VILLA DOLORES AERO"
"13032","  35.7","  23.6"," VILLA DOLORES AERO"
"12032","  37.2","  25.4"," VILLA DOLORES AERO"
"11032","  37.7","  23.0"," VILLA DOLORES AERO"
"10032","  36.6","  21.6"," VILLA DOLORES AERO"
"9032","  37.5","  20.8"," VILLA DOLORES AERO"
"8032","  35.0","  16.5"," VILLA DOLORES AERO"
"7032","  32.9","  14.8"," VILLA DOLORES AERO"
"6032","  35.5","  18.4"," VILLA DOLORES AERO"
"5032","  37.1","  20.8"," VILLA DOLORES AERO"
"4032","  36.0","  18.5"," VILLA DOLORES AERO"
"3032","  34.7","  17.6"," VILLA DOLORES AERO"
"2032","  34.4","  17.2"," VILLA DOLORES AERO"
"1032","  29.8","  19.2"," VILLA DOLORES AERO"
"28022","  36.4","  23.3"," VILLA DOLORES AERO"
"27022","  34.5","  16.8"," VILLA DOLORES AERO"
"26022","  31.9","  16.7"," VILLA DOLORES AERO"
"25022","  32.5","  17.8"," VILLA DOLORES AERO"
"24022","  32.4","  17.3"," VILLA DOLORES AERO"
"23022","  32.0","  14.3"," VILLA DOLORES AERO"
"22022","  34.0","  17.4"," VILLA DOLORES AERO"
"21022","  34.5","  14.8"," VILLA DOLORES AERO"
"20022","  30.8","  13.8"," VILLA DOLORES AERO"
"19022","  27.6","  10.6"," VILLA DOLORES AERO"
"18022","  24.4","   2.6"," VILLA DOLORES AERO"
"17022","  17.5","   9.8"," VILLA DOLORES AERO"
"16022","  30.4","  17.5"," VILLA DOLORES AERO"
"15022","  36.0","  18.7"," VILLA DOLORES AERO"
"14022","  34.1","  20.8"," VILLA DOLORES AERO"
"13022","  34.0","  20.3"," VILLA DOLORES AERO"
"12022","  39.4","  25.4"," VILLA DOLORES AERO"
"11022","  37.8","  20.0"," VILLA DOLORES AERO"
"10022","  36.4","  20.2"," VILLA DOLORES AERO"
"9022","  33.1","  19.1"," VILLA DOLORES AERO"
"8022","  37.2","  20.1"," VILLA DOLORES AERO"
"7022","  38.0","  19.6"," VILLA DOLORES AERO"
"6022","  35.5","  18.5"," VILLA DOLORES AERO"
"5022","  33.3","  16.6"," VILLA DOLORES AERO"
"4022","  29.9","  13.6"," VILLA DOLORES AERO"
"3022","  30.8","  16.0"," VILLA DOLORES AERO"
"2022","  29.7","  16.2"," VILLA DOLORES AERO"
"1022","  32.5","  24.1"," VILLA DOLORES AERO"
"31012","  35.9","  21.2"," VILLA DOLORES AERO"
"30012","  31.0","  18.6"," VILLA DOLORES AERO"
"29012","  27.4","  20.0"," VILLA DOLORES AERO"
"28012","  32.8","  18.6"," VILLA DOLORES AERO"
"27012","  31.3","  19.8"," VILLA DOLORES AERO"
"26012","  35.8","  21.6"," VILLA DOLORES AERO"
"25012","  31.5","  18.8"," VILLA DOLORES AERO"
"24012","  36.8","  21.0"," VILLA DOLORES AERO"
"23012","  36.4","  17.2"," VILLA DOLORES AERO"
"22012","  33.1","  21.0"," VILLA DOLORES AERO"
"21012","  33.6","  19.7"," VILLA DOLORES AERO"
"20012","  39.8","  27.0"," VILLA DOLORES AERO"
"19012","  37.1","  21.8"," VILLA DOLORES AERO"
"18012","  32.6","  19.4"," VILLA DOLORES AERO"
"17012","  31.8","  20.4"," VILLA DOLORES AERO"
"16012","  33.9","  17.2"," VILLA DOLORES AERO"
"15012","  32.5","  17.0"," VILLA DOLORES AERO"
"14012","  32.2","  15.0"," VILLA DOLORES AERO"
"13012","  28.8","  13.5"," VILLA DOLORES AERO"
"12012","  28.4","  16.2"," VILLA DOLORES AERO"
"11012","  34.2","  18.4"," VILLA DOLORES AERO"
"10012","  38.2","  21.6"," VILLA DOLORES AERO"
"9012","  36.5","  22.2"," VILLA DOLORES AERO"
"8012","  34.2","  18.0"," VILLA DOLORES AERO"
"7012","  36.0","  21.6"," VILLA DOLORES AERO"
"6012","  36.7","  18.6"," VILLA DOLORES AERO"
"5012","  35.0","  17.6"," VILLA DOLORES AERO"
"4012","  33.0","  13.8"," VILLA DOLORES AERO"
"3012","  31.4","  18.6"," VILLA DOLORES AERO"
"2012","  30.8","  12.8"," VILLA DOLORES AERO"
"1012","  29.8","  18.0"," VILLA DOLORES AERO"
"31122","  32.6","  18.3"," VILLA DOLORES AERO"
"30122","  36.5","  18.7"," VILLA DOLORES AERO"
"29122","  32.3","  12.4"," VILLA DOLORES AERO"
"28122","  30.8","  17.3"," VILLA DOLORES AERO"
"27122","  30.9","  15.5"," VILLA DOLORES AERO"
"26122","  28.2","  13.6"," VILLA DOLORES AERO"
"25122","  22.0","  14.7"," VILLA DOLORES AERO"
"24122","  26.8","  15.0"," VILLA DOLORES AERO"
"23122","  29.6","  15.8"," VILLA DOLORES AERO"
"22122","  34.6","  17.6"," VILLA DOLORES AERO"
"21122","  37.2","  23.3"," VILLA DOLORES AERO"
"20122","  37.1","  20.5"," VILLA DOLORES AERO"
"19122","  33.7","  16.8"," VILLA DOLORES AERO"
"18122","  30.0","  14.2"," VILLA DOLORES AERO"
"17122","  25.2","  14.4"," VILLA DOLORES AERO"
"16122","  32.2","  13.6"," VILLA DOLORES AERO"
"15122","  34.0","  17.8"," VILLA DOLORES AERO"
"14122","  39.6","  20.8"," VILLA DOLORES AERO"
"13122","  36.1","  13.0"," VILLA DOLORES AERO"
"12122","  36.5","  21.0"," VILLA DOLORES AERO"
"11122","  37.4","  21.0"," VILLA DOLORES AERO"
"10122","  35.0","  21.2"," VILLA DOLORES AERO"
"9122","  41.8","  23.3"," VILLA DOLORES AERO"
"8122","  41.0","  23.3"," VILLA DOLORES AERO"
"7122","  40.7","  23.2"," VILLA DOLORES AERO"
"6122","  39.4","  22.4"," VILLA DOLORES AERO"
"5122","  39.2","  20.4"," VILLA DOLORES AERO"
"4122","  36.9","  18.2"," VILLA DOLORES AERO"
"3122","  33.9","  18.3"," VILLA DOLORES AERO"
"2122","  31.7","  14.1"," VILLA DOLORES AERO"
"1122","  26.4","  16.2"," VILLA DOLORES AERO"
"30112","  29.0","  17.2"," VILLA DOLORES AERO"
"29112","  37.0","  18.6"," VILLA DOLORES AERO"
"28112","  36.7","  22.0"," VILLA DOLORES AERO"
"27112","  39.0","  21.7"," VILLA DOLORES AERO"
"26112","  40.0","  19.5"," VILLA DOLORES AERO"
"25112","  40.0","  19.8"," VILLA DOLORES AERO"
"24112","  39.0","  20.2"," VILLA DOLORES AERO"
"23112","  34.6","  15.6"," VILLA DOLORES AERO"
"22112","  29.4","   8.8"," VILLA DOLORES AERO"
"21112","  25.0","  11.8"," VILLA DOLORES AERO"
"20112","  29.2","  18.3"," VILLA DOLORES AERO"
"19112","  37.0","  18.2"," VILLA DOLORES AERO"
"18112","  36.9","  21.8"," VILLA DOLORES AERO"
"17112","  36.4","  23.7"," VILLA DOLORES AERO"
"16112","  36.5","  21.3"," VILLA DOLORES AERO"
"15112","  34.0","  15.8"," VILLA DOLORES AERO"
"14112","  27.6","   9.7"," VILLA DOLORES AERO"
"13112","  24.2","  14.7"," VILLA DOLORES AERO"
"12112","  29.0","  16.4"," VILLA DOLORES AERO"
"11112","  30.8","  16.6"," VILLA DOLORES AERO"
"10112","  34.1","  16.9"," VILLA DOLORES AERO"
"9112","  35.0","  16.2"," VILLA DOLORES AERO"
"8112","  32.8","  15.5"," VILLA DOLORES AERO"
"7112","  31.7","  14.8"," VILLA DOLORES AERO"
"6112","  32.4","  16.4"," VILLA DOLORES AERO"
"5112","  32.8","  15.5"," VILLA DOLORES AERO"
"4112","  31.5","  16.2"," VILLA DOLORES AERO"
"3112","  30.9","  10.4"," VILLA DOLORES AERO"
"2112","  29.0","   9.5"," VILLA DOLORES AERO"
"1112","  24.1","   3.6"," VILLA DOLORES AERO"
"31102","  19.3","   4.8"," VILLA DOLORES AERO"
"30102","  27.8","  12.2"," VILLA DOLORES AERO"
"29102","  22.1","  14.1"," VILLA GESELL AERO"
"28102","  27.7","  16.0"," VILLA GESELL AERO"
"27102","  26.4","  13.0"," VILLA GESELL AERO"
"26102","  26.0","   4.7"," VILLA GESELL AERO"
"25102","  15.1","   7.5"," VILLA GESELL AERO"
"24102","  14.6","  10.8"," VILLA GESELL AERO"
"23102","  16.9","  13.1"," VILLA GESELL AERO"
"22102","  19.8","  13.7"," VILLA GESELL AERO"
"21102","  23.5","  12.0"," VILLA GESELL AERO"
"20102","  20.8","  10.0"," VILLA GESELL AERO"
"19102","  19.0","   7.8"," VILLA GESELL AERO"
"18102","  17.4","  -0.4"," VILLA GESELL AERO"
"17102","  14.6","   6.6"," VILLA GESELL AERO"
"16102","  21.2","  11.8"," VILLA GESELL AERO"
"15102","  21.5","   7.7"," VILLA GESELL AERO"
"14102","  21.6","   4.0"," VILLA GESELL AERO"
"13102","  23.0","   3.0"," VILLA GESELL AERO"
"12102","  15.0","  -1.5"," VILLA GESELL AERO"
"11102","  15.6","   5.7"," VILLA GESELL AERO"
"10102","  21.6","  14.8"," VILLA GESELL AERO"
"9102","  27.8","  15.0"," VILLA GESELL AERO"
"8102","  27.0","   6.0"," VILLA GESELL AERO"
"7102","  21.6","   1.6"," VILLA GESELL AERO"
"6102","  23.1","   4.5"," VILLA GESELL AERO"
"5102","  23.1","   1.0"," VILLA GESELL AERO"
"4102","  14.5","   6.2"," VILLA GESELL AERO"
"3102","  19.1","   9.5"," VILLA GESELL AERO"
"2102","  16.9","   1.4"," VILLA GESELL AERO"
"1102","  13.0","   7.5"," VILLA GESELL AERO"
"30092","  14.5","   6.0"," VILLA GESELL AERO"
"29092","  13.4","   9.1"," VILLA GESELL AERO"
"28092","  21.1","   4.5"," VILLA GESELL AERO"
"27092","  19.6","   3.3"," VILLA GESELL AERO"
"26092","  14.5","   7.1"," VILLA GESELL AERO"
"25092","  14.6","  -0.5"," VILLA GESELL AERO"
"24092","  13.1","   7.4"," VILLA GESELL AERO"
"23092","  16.4","   8.2"," VILLA GESELL AERO"
"22092","  12.0","   7.5"," VILLA GESELL AERO"
"21092","  20.2","  11.5"," VILLA GESELL AERO"
"20092","  15.8","   9.1"," VILLA GESELL AERO"
"19092","  13.8","   6.0"," VILLA GESELL AERO"
"18092","  13.7","   7.0"," VILLA GESELL AERO"
"17092","  14.6","   4.5"," VILLA GESELL AERO"
"16092","  19.4","   8.1"," VILLA GESELL AERO"
"15092","  22.6","  12.0"," VILLA GESELL AERO"
"14092","  19.5","   0.5"," VILLA GESELL AERO"
"13092","  15.1","   0.0"," VILLA GESELL AERO"
"12092","  17.0","   4.6"," VILLA GESELL AERO"
"11092","  15.6","   9.0"," VILLA GESELL AERO"
"10092","  21.0","   9.6"," VILLA GESELL AERO"
"9092","  19.7","   4.0"," VILLA GESELL AERO"
"8092","  19.2","   3.0"," VILLA GESELL AERO"
"7092","  12.9","   8.4"," VILLA GESELL AERO"
"6092","  10.0","   2.5"," VILLA GESELL AERO"
"5092","  10.1","   1.5"," VILLA GESELL AERO"
"4092","  10.6","   3.2"," VILLA GESELL AERO"
"3092","  11.0","   8.0"," VILLA GESELL AERO"
"2092","  13.1","   7.5"," VILLA GESELL AERO"
"1092","      ","   4.0"," VILLA GESELL AERO"
"31082","  17.6","   0.5"," VILLA GESELL AERO"
"30082","  19.4","   5.5"," VILLA GESELL AERO"
"29082","  16.6","   2.5"," VILLA GESELL AERO"
"28082","  14.8","  -1.5"," VILLA GESELL AERO"
"27082","  13.4","  -2.6"," VILLA GESELL AERO"
"26082","  11.6","  -2.0"," VILLA GESELL AERO"
"25082","  14.4","  -3.0"," VILLA GESELL AERO"
